word,normalized_word,frequency
ढूँढ़ा,ढूंढ़ा,1
मारिया,मारिया,1
अलमारी,अलमारी,1
चकका,चक्का,1
मरर,मरमर,1
चरर,चरमर,1
हाँफने,हांफने,1
पहचचानकर,पहचानकर,1
लाड़ि,लड़की,1
लड्डूडफली,लड्डू पफली,1
हत,हाथ,1
खोता,खोदा,1
रोता,रौता,1
होओ,हो,1
लजाता,लजाना,1
समाई,समाई,1
लीप,लीपना,1
किरनें,किरणें,1
रमे,रमे,1
फैले,फैलें,1
निहाययत,निहायत,1
छटपटाएँ,छटपटाएं,1
शर्म,शर्म,1
अम््ममा,अम्मा,1
रोऊँगा,रूंगा,1
झड़ी,झड़ी,1
प््यारी,प्यारी,1
टँगे,टंगे,1
चन्द्र,चंद्र,1
पहचचान,पहचान,1
खिलाड़,खिलाड़ी,1
नद्दी,नदी,1
खेलेंगे,खेलेंगे,1
सतोलिया,सतोलिया,1
भाता,भाता,1
उछलना,उछलना,1
आनन्द,आनंद,1
सन्धया,संध्या,1
मुसकाना,मुस्कराना,1
सिंचित,सिंचित,1
बिचारे,बेचारे,1
जड़े,जुड़े,1
हिले,हिले,1
मंद,मंद,1
सुस््थथिर,स्थिर,1
लयय,लय,1
दश,दशा,1
ययुद्धभूमि,युद्धभूमि,1
जागता,जागता,1
खिलाि,खिलाड़ी,1
किन्हन्हीं,किन्हीं,1
गलली,गली,1
इकट्ी,इकट्ठा,1
अंपायर,अंपायर,1
दौड़ी,दौड़ी,1
चिललाने,चिल्लाने,1
कूदता,कूदता,1
सत्तर,सत्तर,1
वजन,वजन,1
व््यस्त,व्यस्त,1
विरस,विरस,1
ख््याल,ख्याल,1
जड़ें,जड़ें,1
आकर््षक,आकर्षक,1
ध्वन््यात््मकता,ध्वन्यात्मकता,1
मजबूती,मजबूती,1
त््याग,त्याग,1
संघर््षशील,संघर्षशील,1
छिपाना,छिपाना,1
निर््बलता,निर्बलता,1
भावुकता,भावुकता,1
प्रसन््नचित्त,प्रसन्नचित्त,1
समझूँ,समझूँ,1
पराक्रमी,पराक्रमी,1
कर्मठ,कर्मठ,1
अनुशासनप्रियय,अनुशासनप्रिय,1
स्नेहमययी,स्नेहमयी,1
निष्क्रियय,निष्क्रिय,1
परिचाययक,परिचायक,1
गॅरु,गुरु,1
संस््ककृृत,संस्कृत,1
गृहम्,गृहम,1
रिकॉर््डिंग,रिकॉर्डिंग,1
लिखतीं,लिखतीं,1
कारावास,कारावास,1
माध््यमों,माध्यमों,1
समस््याएँ,समस्याएँ,1
नापसंद,नापसंद,1
संययुक्त,संयुक्त,1
परिवारों,परिवारों,1
ससबेरा,सबेरा,1
ससंकेत,संकेत,1
संबोधनात्,संबोधनात,1
आलंकारिक,आलंकारिक,1
लोकभाषा,लोकभाषा,1
तरना,तरना,1
तिरना,तैरना,1
अवयव,अवयव,1
गुंजान,गुंजन,1
संपददा,संपदा,1
ददूत,दूत,1
मनॆ,मन,1
इल््लम,इल्म,1
इल््लम्,इल्म,1
इल््ललु,इललु,1
आबास,आवास,1
युम,युग,1
लला,लल्ला,1
बांग््,बांग,1
बाड़ी,बाड़ी,1
घरु,घर,1
दस्ता,दस्तक,1
कब्जा,कब्ज़ा,1
दहल,दहलना,1
डुलना,डोलना,1
कस,कसना,1
टुकड़ा,टुकड़ा,1
डोलीं,डोलियॉं,1
सोमा,सोने,1
माफ़,माफ़ी,1
शब्दब्दों,शब्दों,1
हिलना,हिलाना,1
काँपना,काँप,1
लरजना,लरज़,1
चौखूँट,चौक,1
चतुर्ददिक्,चतुर्दिक,1
उतराना,उतरना,1
सफेदी,सफ़ेदी,1
चौंध,चमक,1
प््,प,1
क्षष,क्ष,1
सलोनापन,सलोना,1
हाययत,हायात,1
आदिष्,आदिश,1
फलाना,फुलाना,1
कटोरा,कटोरा,1
मोगरा,मोगरा,1
टोटीदार,टोंटीदार,1
धुलाने,धुलाना,1
परसने,परोसना,1
कारजनक,कारक,1
ययहीन,यहीन,1
भाग्,भाग,1
मस्ती,मस्ती,1
मुसकाती,मुसकाना,1
कलिययाँ,कलियाँ,1
पन्नियाँ,पन्नियाँ,1
पन्नी,पन्नी,1
अदृश्,अदृश्य,1
डूबना,डूब,1
तकली,तकली,1
कातना,कात,1
उबाने,उबाना,1
अप्रियय,अप्रिय,1
नीरस,नीरस,1
टेढ़ापन,टेढ़ापन,1
वक्र,वक्र,1
टेढ़ा,टेढ़ा,1
द्ेष,द्वेष,1
निखरतती,निखरती,1
प्रशस््तत,प्रस्तुत,1
निर््मितत,निर्मित,1
परिवर््तनशील,परिवर्तनशील,1
तयागो,त्याग,1
आलस,आलस,1
सभ््यतागतत,सभ्यतागत,1
संकल्,संकलन,1
सिस्टम्स,सिस्टम,1
वॉटरमार््क,वॉटरमार्क,1
संंस्करण,संस्करण,1
सज््,सज्ज,1
संदेशा,संदेश,1
महफ,महफ़िल,1
चमकते,चमकते,1
ढोकर,ढोकर,1
विवेकसम््मत,विवेकसम्मत,1
चिढ़ाने,चिढ़ाने,1
जयप्रकाश,जयप्रकाश,1
हिलाए,हिलाए,1
फिरे,फिर,1
याक,यक,1
औपचचारिक,औपचारिक,1
मूल््यपरक,मूल्यपरक,1
अभिकल्पपित,अभिकल्पित,1
ववासपूर््वक,विवादपूर्वक,1
अंतरसांस््ककृतिक,अंतरसांस्कृतिक,1
